Geneid	Length	C1	C2	IL8_1	IL8_2
ENSMUSG00000103560	6480	0	0	1	0
ENSMUSG00000070942	4041	0	0	0	0
ENSMUSG00000103230	685	0	0	0	0
ENSMUSG00000026069	6836	25	12	20	19
ENSMUSG00000026070	4817	0	0	0	0
ENSMUSG00000026068	4889	21	16	255	236
ENSMUSG00000104441	479	0	0	0	0
ENSMUSG00000026065	3962	1	1	1	2
ENSMUSG00000102676	3947	2	8	1	2
ENSMUSG00000026062	6242	97	62	37	35
ENSMUSG00000103679	803	0	0	0	0
ENSMUSG00000103270	3261	2	1	1	3
ENSMUSG00000041945	3160	14	9	20	24
ENSMUSG00000079588	2716	614	466	106	102
ENSMUSG00000094136	496	0	0	0	0
ENSMUSG00000104072	546	0	0	0	0
ENSMUSG00000100185	2613	0	0	0	0
ENSMUSG00000100832	2759	0	0	0	0
ENSMUSG00000100178	1045	0	0	0	0
ENSMUSG00000101877	1099	0	0	0	0
ENSMUSG00000053640	1383	0	0	0	0
ENSMUSG00000101919	463	0	0	0	0
ENSMUSG00000101299	399	0	0	0	0
ENSMUSG00000100180	1271	0	0	0	0
ENSMUSG00000103106	533	0	0	0	0
ENSMUSG00000060424	4060	0	0	0	0
ENSMUSG00000104199	676	0	0	0	0
ENSMUSG00000093436	1712	0	0	0	0
ENSMUSG00000045515	7409	0	0	0	0
ENSMUSG00000097063	463	0	0	0	0
ENSMUSG00000099784	2170	0	0	0	0
ENSMUSG00000060679	1418	437	276	210	180
ENSMUSG00000077448	134	0	0	1	0
ENSMUSG00000041907	3776	0	0	0	0
ENSMUSG00000089088	85	0	0	0	0
ENSMUSG00000070939	5956	949	557	443	400
ENSMUSG00000100269	414	1	0	0	0
ENSMUSG00000041878	1248	4	3	2	1
ENSMUSG00000010290	3458	1056	618	444	411
ENSMUSG00000008136	1897	639	469	467	387
ENSMUSG00000094497	483	3	2	2	5
ENSMUSG00000099576	1188	0	0	2	0
ENSMUSG00000099694	453	0	0	0	0
ENSMUSG00000101923	380	0	0	0	0
ENSMUSG00000066877	2772	394	245	165	146
ENSMUSG00000103422	2491	0	0	0	0
ENSMUSG00000103945	1293	6	10	3	4
ENSMUSG00000026051	902	22	16	10	10
ENSMUSG00000100764	458	1	1	0	1
ENSMUSG00000100635	612	1	1	0	0
ENSMUSG00000100480	499	3	3	5	4
ENSMUSG00000057363	4620	1399	893	341	351
ENSMUSG00000090243	1279	0	1	0	0
ENSMUSG00000100701	545	0	0	0	0
ENSMUSG00000101395	816	0	0	0	0
ENSMUSG00000088848	125	0	0	0	0
ENSMUSG00000095757	110	0	0	0	0
ENSMUSG00000041763	4678	2038	1364	1248	1154
ENSMUSG00000047343	1086	0	0	0	0
ENSMUSG00000090106	180	0	0	0	0
ENSMUSG00000091844	5985	0	3	0	1
ENSMUSG00000026049	1842	89	39	38	42
ENSMUSG00000101104	571	0	0	0	0
ENSMUSG00000026047	2359	606	414	193	173
ENSMUSG00000041684	3779	528	318	176	213
ENSMUSG00000026048	3907	711	457	1098	829
ENSMUSG00000046828	3211	2	7	1	0
ENSMUSG00000089703	957	0	0	0	0
ENSMUSG00000100966	989	0	0	0	0
ENSMUSG00000100769	1108	0	1	0	0
ENSMUSG00000101567	309	0	0	0	0
ENSMUSG00000056870	3505	1472	902	81	70
ENSMUSG00000102319	4563	1	1	0	1
ENSMUSG00000089877	420	0	0	0	0
ENSMUSG00000101701	905	3	2	0	0
ENSMUSG00000103071	1551	0	0	1	0
ENSMUSG00000100434	528	0	0	0	0
ENSMUSG00000100013	667	0	0	0	0
ENSMUSG00000101251	745	0	0	0	0
ENSMUSG00000101937	940	0	0	0	0
ENSMUSG00000026043	5564	100780	65332	15206	15192
ENSMUSG00000105211	141	0	0	0	0
ENSMUSG00000026042	6625	27452	17371	11295	9912
ENSMUSG00000104476	7217	5	1	6	2
ENSMUSG00000100218	524	0	0	0	0
ENSMUSG00000100361	981	0	1	0	0
ENSMUSG00000100894	584	0	0	0	0
ENSMUSG00000095121	107	0	0	0	0
ENSMUSG00000065255	131	2	1	0	0
ENSMUSG00000100843	1150	0	0	2	5
ENSMUSG00000087764	203	0	0	0	0
ENSMUSG00000025995	2953	940	617	375	311
ENSMUSG00000099850	1779	0	0	0	0
ENSMUSG00000084817	423	0	0	2	6
ENSMUSG00000098549	138	0	0	0	0
ENSMUSG00000099381	1176	0	0	1	0
ENSMUSG00000025993	3370	167	97	61	55
ENSMUSG00000099946	1601	0	0	0	0
ENSMUSG00000070896	465	0	0	0	0
ENSMUSG00000090682	264	0	0	0	0
ENSMUSG00000044457	4667	0	0	0	0
ENSMUSG00000099432	560	0	0	0	0
ENSMUSG00000041144	12314	3	3	1	2
ENSMUSG00000096047	119	0	0	0	0
ENSMUSG00000101262	1953	0	0	0	1
ENSMUSG00000101337	12207	0	0	0	0
ENSMUSG00000025986	5498	482	281	506	429
ENSMUSG00000100213	951	30	15	22	18
ENSMUSG00000103129	3870	0	0	0	0
ENSMUSG00000100160	297	0	0	0	0
ENSMUSG00000101921	238	0	0	0	0
ENSMUSG00000101447	488	0	0	0	0
ENSMUSG00000081185	729	3	6	4	2
ENSMUSG00000103246	1942	0	0	0	0
ENSMUSG00000098876	105	0	0	0	0
ENSMUSG00000100530	742	0	0	0	0
ENSMUSG00000104067	906	0	0	0	0
ENSMUSG00000100033	1938	0	0	0	0
ENSMUSG00000094968	121	0	0	0	0
ENSMUSG00000088017	270	0	0	0	0
ENSMUSG00000101996	827	0	0	0	0
ENSMUSG00000096973	986	0	0	0	0
ENSMUSG00000064943	121	0	0	0	0
ENSMUSG00000100866	213	0	0	0	0
ENSMUSG00000101721	1373	0	0	0	0
ENSMUSG00000099376	832	0	0	0	0
ENSMUSG00000097883	1011	0	0	0	0
ENSMUSG00000092790	442	0	0	0	0
ENSMUSG00000099698	215	0	0	0	0
ENSMUSG00000099454	887	0	0	0	0
ENSMUSG00000051616	554	1	0	1	2
ENSMUSG00000099627	1706	0	0	0	0
ENSMUSG00000099577	440	0	0	0	0
ENSMUSG00000099882	437	0	0	0	0
ENSMUSG00000101760	704	0	0	0	0
ENSMUSG00000099608	1493	0	0	0	0
ENSMUSG00000099864	726	0	0	0	0
ENSMUSG00000098249	132	0	0	0	0
ENSMUSG00000100451	528	0	0	0	0
ENSMUSG00000099941	162	0	0	0	0
ENSMUSG00000084531	314	0	0	0	0
ENSMUSG00000100816	2327	2	2	1	0
ENSMUSG00000026109	5422	91	69	35	33
ENSMUSG00000100671	1475	0	0	0	0
ENSMUSG00000092906	101	0	0	0	0
ENSMUSG00000101242	226	0	0	0	0
ENSMUSG00000099924	2273	1	0	1	0
ENSMUSG00000099625	2528	0	0	0	0
ENSMUSG00000101799	2552	1	0	0	0
ENSMUSG00000045954	3055	3788	2389	475	414
ENSMUSG00000099741	1025	0	0	0	0
ENSMUSG00000101702	548	0	0	0	0
ENSMUSG00000026107	3072	370	255	557	478
ENSMUSG00000099413	3979	0	0	0	0
ENSMUSG00000103424	2365	0	0	0	0
ENSMUSG00000101741	1301	1	0	0	0
ENSMUSG00000018417	5325	328	189	327	305
ENSMUSG00000101724	1279	0	0	0	0
ENSMUSG00000100313	2499	0	0	0	0
ENSMUSG00000100696	412	0	0	0	0
ENSMUSG00000099135	122	0	0	0	0
ENSMUSG00000072324	598	96	41	34	64
ENSMUSG00000062939	3148	1	0	0	0
ENSMUSG00000101628	3532	1	2	0	4
ENSMUSG00000078291	432	0	0	0	0
ENSMUSG00000026104	5743	800	620	3623	3465
ENSMUSG00000099569	888	1	2	6	8
ENSMUSG00000026103	8867	2049	1230	1209	1085
ENSMUSG00000099648	1399	0	0	0	0
ENSMUSG00000065192	109	0	0	0	0
ENSMUSG00000002881	4022	930	621	663	650
ENSMUSG00000097833	996	3	4	2	3
ENSMUSG00000101501	463	0	1	0	4
ENSMUSG00000100120	701	0	0	0	1
ENSMUSG00000099878	2943	0	0	0	0
ENSMUSG00000100007	642	0	0	0	0
ENSMUSG00000043015	3396	88	87	32	34
ENSMUSG00000103630	2085	1	0	0	0
ENSMUSG00000041439	5753	29	12	33	32
ENSMUSG00000100302	2491	0	0	0	0
ENSMUSG00000100230	411	0	0	0	0
ENSMUSG00000026102	5767	272	196	750	619
ENSMUSG00000041426	1863	422	260	163	136
ENSMUSG00000089802	862	0	0	0	0
ENSMUSG00000043629	4330	1	0	5	3
ENSMUSG00000026100	2705	0	0	0	0
ENSMUSG00000089334	101	0	0	0	0
ENSMUSG00000060715	777	1	1	0	0
ENSMUSG00000026098	3054	155	105	46	46
ENSMUSG00000100763	535	1	0	1	1
ENSMUSG00000026097	1910	182	116	83	104
ENSMUSG00000100679	785	0	0	0	0
ENSMUSG00000026096	2662	171	105	88	99
ENSMUSG00000099913	3142	5	3	4	2
ENSMUSG00000101838	1319	0	0	0	0
ENSMUSG00000026095	2442	113	72	34	49
ENSMUSG00000100267	323	0	0	0	0
ENSMUSG00000099450	573	0	0	0	0
ENSMUSG00000100069	339	0	0	0	0
ENSMUSG00000096141	12245	0	0	0	1
ENSMUSG00000092657	125	3	1	1	2
ENSMUSG00000026094	3293	7214	4822	1087	809
ENSMUSG00000102405	1457	0	0	0	0
ENSMUSG00000042807	11479	578	375	159	171
ENSMUSG00000098443	72	0	0	0	0
ENSMUSG00000087949	114	1	0	0	0
ENSMUSG00000102868	2700	0	1	0	0
ENSMUSG00000094013	107	0	1	0	0
ENSMUSG00000025983	3807	5	4	4	3
ENSMUSG00000041303	4582	880	577	469	389
ENSMUSG00000073678	10583	240	162	75	62
ENSMUSG00000104136	1661	0	1	0	0
ENSMUSG00000101130	579	0	0	0	0
ENSMUSG00000052331	6194	360	231	256	185
ENSMUSG00000101674	2666	0	1	0	1
ENSMUSG00000102503	1410	0	2	1	0
ENSMUSG00000089245	105	0	0	0	0
ENSMUSG00000102642	2750	0	0	0	0
ENSMUSG00000025982	6195	6896	4341	3807	3850
ENSMUSG00000103030	1794	3	0	1	1
ENSMUSG00000025981	1733	584	393	392	290
ENSMUSG00000101122	806	11	3	8	10
ENSMUSG00000025980	2423	4209	2574	1496	1445
ENSMUSG00000073676	774	1521	1025	597	620
ENSMUSG00000100736	794	0	0	0	0
ENSMUSG00000089670	991	2	0	0	1
ENSMUSG00000025979	2840	1224	844	570	541
ENSMUSG00000061863	307	0	0	0	0
ENSMUSG00000025978	4241	1035	691	169	147
ENSMUSG00000097649	1943	202	111	36	32
ENSMUSG00000046994	11294	337	190	66	63
ENSMUSG00000025977	1152	0	0	0	0
ENSMUSG00000100030	483	0	0	0	0
ENSMUSG00000100215	396	629	360	309	345
ENSMUSG00000101945	348	0	0	0	0
ENSMUSG00000101085	893	0	0	0	0
ENSMUSG00000038349	6580	234	144	39	32
ENSMUSG00000102145	5027	11	15	9	7
ENSMUSG00000100309	951	0	0	0	0
ENSMUSG00000102831	1596	0	0	0	0
ENSMUSG00000099950	1906	0	0	0	0
ENSMUSG00000102491	353	0	0	0	0
ENSMUSG00000100372	424	0	0	0	0
ENSMUSG00000100944	156	0	0	0	0
ENSMUSG00000101332	2053	0	0	0	0
ENSMUSG00000045336	1392	0	0	0	0
ENSMUSG00000038331	6454	177	112	62	80
ENSMUSG00000087022	4076	6	3	1	3
ENSMUSG00000104310	1838	0	0	0	0
ENSMUSG00000094128	121	0	0	0	0
ENSMUSG00000099945	2061	0	0	0	0
ENSMUSG00000101429	3301	0	0	0	0
ENSMUSG00000101129	977	0	0	0	0
ENSMUSG00000097519	2052	3	4	2	0
ENSMUSG00000038323	3008	269	160	65	66
ENSMUSG00000048495	1847	152	98	80	67
ENSMUSG00000025971	3540	216	121	110	99
ENSMUSG00000077776	130	0	0	0	0
ENSMUSG00000088353	157	0	0	0	0
ENSMUSG00000101826	890	0	0	0	0
ENSMUSG00000102685	2812	0	0	0	0
ENSMUSG00000101151	627	1	0	0	0
ENSMUSG00000038305	4236	859	575	71	73
ENSMUSG00000091283	392	0	0	0	0
ENSMUSG00000054770	2659	380	221	175	156
ENSMUSG00000026039	4939	192	137	32	32
ENSMUSG00000063558	4423	1852	1113	884	817
ENSMUSG00000064294	5432	18	7	2	5
ENSMUSG00000089275	108	0	0	0	0
ENSMUSG00000038242	4973	0	0	0	0
ENSMUSG00000089822	3723	1	0	0	0
ENSMUSG00000079554	5771	5	1	0	1
ENSMUSG00000103839	2623	48	38	32	35
ENSMUSG00000051223	4033	4005	2563	1789	1664
ENSMUSG00000026034	1796	2685	1802	1762	1493
ENSMUSG00000026035	1964	285	184	161	134
ENSMUSG00000026036	4603	440	285	158	140
ENSMUSG00000026037	3561	517	331	246	209
ENSMUSG00000094245	107	0	1	0	0
ENSMUSG00000085054	4262	10	3	2	2
ENSMUSG00000038174	8942	545	327	259	205
ENSMUSG00000026032	763	575	380	219	200
ENSMUSG00000100202	352	0	0	0	0
ENSMUSG00000099490	888	0	0	0	0
ENSMUSG00000059647	552	15	14	2	14
ENSMUSG00000047528	1897	5	2	0	0
ENSMUSG00000102059	936	25	6	15	21
ENSMUSG00000101046	764	0	0	0	0
ENSMUSG00000026031	7870	2477	1692	2079	1863
ENSMUSG00000100236	451	0	0	0	0
ENSMUSG00000026029	2893	387	249	200	188
ENSMUSG00000102719	3841	2	2	3	2
ENSMUSG00000099719	944	0	0	0	0
ENSMUSG00000026028	6189	1421	888	730	666
ENSMUSG00000026027	3336	310	192	96	109
ENSMUSG00000047383	3365	0	0	0	0
ENSMUSG00000099752	1193	0	0	0	0
ENSMUSG00000072295	2131	0	0	0	0
ENSMUSG00000077616	131	0	0	0	0
ENSMUSG00000038079	2101	523	381	269	285
ENSMUSG00000097573	2309	6	4	4	4
ENSMUSG00000079550	3141	6	5	1	5
ENSMUSG00000101586	2092	13	9	10	8
ENSMUSG00000099563	1383	0	0	0	0
ENSMUSG00000026024	6588	795	499	414	403
ENSMUSG00000026023	2108	135	101	17	13
ENSMUSG00000099922	1013	0	0	0	0
ENSMUSG00000104502	1638	0	0	0	0
ENSMUSG00000041075	4532	1207	748	1281	1197
ENSMUSG00000097819	3587	3	4	17	13
ENSMUSG00000047361	3595	2	1	3	2
ENSMUSG00000099811	694	0	0	0	0
ENSMUSG00000101409	421	0	0	0	0
ENSMUSG00000026021	1215	1926	1304	872	885
ENSMUSG00000089276	85	1	0	0	0
ENSMUSG00000103821	1872	10	9	10	9
ENSMUSG00000101400	385	0	2	0	2
ENSMUSG00000026020	9539	1509	1165	619	527
ENSMUSG00000077345	87	1	0	2	0
ENSMUSG00000077358	84	0	2	2	3
ENSMUSG00000089512	81	2	1	0	0
ENSMUSG00000089093	84	0	1	1	0
ENSMUSG00000067336	12899	2892	1800	1283	1132
ENSMUSG00000104052	3438	0	1	0	0
ENSMUSG00000103131	721	0	0	0	0
ENSMUSG00000041040	5532	581	402	709	647
ENSMUSG00000103696	5415	0	1	0	1
ENSMUSG00000100901	1622	0	0	1	0
ENSMUSG00000026018	3770	1	5	2	1
ENSMUSG00000026019	10613	574	375	221	193
ENSMUSG00000026017	5465	253	146	92	78
ENSMUSG00000082609	431	0	0	1	0
ENSMUSG00000073664	15731	2039	1185	996	871
ENSMUSG00000100516	227	0	0	0	1
ENSMUSG00000049439	2223	823	520	426	398
ENSMUSG00000103822	1058	2	2	1	0
ENSMUSG00000026782	6056	536	373	289	276
ENSMUSG00000026014	10449	2319	1322	2128	1955
ENSMUSG00000081562	228	0	1	3	2
ENSMUSG00000084400	417	0	1	1	0
ENSMUSG00000082160	459	4	4	0	0
ENSMUSG00000103215	1430	0	0	0	0
ENSMUSG00000088973	106	0	0	0	0
ENSMUSG00000084151	737	0	0	0	0
ENSMUSG00000101188	1218	320	280	208	190
ENSMUSG00000026012	4347	89	46	16	19
ENSMUSG00000086795	845	1	0	0	0
ENSMUSG00000085965	388	0	0	0	0
ENSMUSG00000104069	2110	1	0	0	0
ENSMUSG00000083118	793	0	0	0	0
ENSMUSG00000083355	763	0	0	0	0
ENSMUSG00000102549	1401	0	0	0	0
ENSMUSG00000026011	1933	0	0	0	0
ENSMUSG00000081382	525	4	1	0	2
ENSMUSG00000080800	236	0	0	0	0
ENSMUSG00000026009	3430	0	0	0	0
ENSMUSG00000102561	2485	0	0	0	0
ENSMUSG00000082804	552	0	1	0	0
ENSMUSG00000082661	1455	0	0	0	0
ENSMUSG00000080785	702	0	0	0	0
ENSMUSG00000100893	538	0	0	0	0
ENSMUSG00000085248	1120	0	0	0	0
ENSMUSG00000085447	892	0	0	0	0
ENSMUSG00000086408	658	0	0	0	0
ENSMUSG00000089546	103	0	0	0	0
ENSMUSG00000100965	506	0	0	0	0
ENSMUSG00000102168	282	0	0	0	0
ENSMUSG00000100381	390	0	0	0	0
ENSMUSG00000086009	851	0	0	0	0
ENSMUSG00000052062	8392	122	69	32	26
ENSMUSG00000103656	2736	0	0	0	0
ENSMUSG00000104402	3029	0	0	0	0
ENSMUSG00000104081	1365	0	0	0	0
ENSMUSG00000085842	1878	2	0	0	0
ENSMUSG00000103002	920	0	0	0	0
ENSMUSG00000100344	278	0	0	0	0
ENSMUSG00000101509	259	0	0	0	0
ENSMUSG00000085019	770	2	2	0	0
ENSMUSG00000102359	2518	0	0	0	0
ENSMUSG00000085400	862	1	0	0	0
ENSMUSG00000100750	1452	0	0	0	0
ENSMUSG00000081950	240	0	0	0	0
ENSMUSG00000084333	878	0	0	0	0
ENSMUSG00000025969	10380	8234	4972	5056	4878
ENSMUSG00000100811	733	0	1	1	0
ENSMUSG00000103032	2556	66	50	35	32
ENSMUSG00000100426	871	3	1	0	1
ENSMUSG00000040865	13836	1279	889	850	750
ENSMUSG00000104991	105	0	0	0	0
ENSMUSG00000088953	114	0	0	0	0
ENSMUSG00000081617	368	0	0	0	0
ENSMUSG00000081429	246	0	0	0	0
ENSMUSG00000084799	2154	36	26	19	13
ENSMUSG00000101599	9720	75	58	21	11
ENSMUSG00000025968	2819	2265	1577	731	714
ENSMUSG00000077884	89	0	0	0	0
ENSMUSG00000025967	1939	5828	4156	2926	2827
ENSMUSG00000098850	176	25	24	5	4
ENSMUSG00000064612	78	1	0	0	1
ENSMUSG00000105060	35	0	0	0	0
ENSMUSG00000064602	132	14	6	10	1
ENSMUSG00000046856	1940	0	1	0	0
ENSMUSG00000094290	126	4	1	0	3
ENSMUSG00000086730	911	0	0	0	0
ENSMUSG00000102536	479	0	0	0	0
ENSMUSG00000087561	877	0	0	0	0
ENSMUSG00000092705	138	0	0	0	0
ENSMUSG00000027520	12629	3	0	1	0
ENSMUSG00000094214	104	0	0	0	0
ENSMUSG00000083039	617	0	0	0	0
ENSMUSG00000081643	646	4	1	1	2
ENSMUSG00000025964	6740	155	101	77	49
ENSMUSG00000087823	103	0	0	0	0
ENSMUSG00000069085	2427	0	0	0	0
ENSMUSG00000083066	504	0	0	0	0
ENSMUSG00000025963	1719	1	0	1	1
ENSMUSG00000025962	4486	370	254	157	137
ENSMUSG00000025961	1758	9	4	4	2
ENSMUSG00000080817	752	0	0	0	0
ENSMUSG00000082373	998	0	0	0	0
ENSMUSG00000044689	1432	2	0	0	0
ENSMUSG00000025959	8050	435	270	320	265
ENSMUSG00000097272	3196	0	0	0	0
ENSMUSG00000098487	64	0	0	0	0
ENSMUSG00000086836	378	2	1	0	0
ENSMUSG00000086721	465	1	0	0	0
ENSMUSG00000101895	1288	0	0	0	0
ENSMUSG00000093228	70	0	0	0	0
ENSMUSG00000099658	219	0	0	0	0
ENSMUSG00000025958	8776	1259	771	769	657
ENSMUSG00000025956	2747	1042	677	675	613
ENSMUSG00000101832	512	2	3	0	1
ENSMUSG00000100437	325	0	0	0	0
ENSMUSG00000087213	1001	11	5	3	4
ENSMUSG00000070871	3426	500	340	292	299
ENSMUSG00000045005	6915	449	277	223	166
ENSMUSG00000102140	4368	0	1	0	1
ENSMUSG00000051344	8562	498	328	355	349
ENSMUSG00000097264	379	0	0	0	0
ENSMUSG00000084416	654	261	221	172	191
ENSMUSG00000077471	156	0	0	0	0
ENSMUSG00000025955	1761	0	0	0	0
ENSMUSG00000090042	653	0	0	0	0
ENSMUSG00000070870	723	0	0	0	0
ENSMUSG00000067299	613	0	0	0	0
ENSMUSG00000025952	786	0	1	0	0
ENSMUSG00000073658	634	0	0	0	0
ENSMUSG00000100774	210	0	0	0	0
ENSMUSG00000044429	625	0	0	0	0
ENSMUSG00000100846	733	0	0	0	0
ENSMUSG00000044816	2667	2	1	0	1
ENSMUSG00000025950	2477	3157	2009	1122	1112
ENSMUSG00000025949	11405	1072	662	828	709
ENSMUSG00000025946	2414	0	0	0	0
ENSMUSG00000100503	272	0	0	0	0
ENSMUSG00000100504	680	0	0	0	0
ENSMUSG00000099383	168	0	0	0	0
ENSMUSG00000100340	322	0	0	0	0
ENSMUSG00000100439	308	0	0	0	0
ENSMUSG00000099819	405	0	0	0	0
ENSMUSG00000082565	642	0	0	0	0
ENSMUSG00000082774	313	0	0	0	0
ENSMUSG00000025945	627	0	0	0	0
ENSMUSG00000081623	743	0	0	0	0
ENSMUSG00000083242	341	0	0	0	0
ENSMUSG00000083289	412	0	0	0	0
ENSMUSG00000015222	10180	237	142	13	19
ENSMUSG00000088850	137	0	0	0	0
ENSMUSG00000073656	1661	1	0	0	0
ENSMUSG00000065694	151	0	0	0	0
ENSMUSG00000055567	14331	0	0	0	0
ENSMUSG00000103375	1727	0	0	0	0
ENSMUSG00000026005	2724	626	377	391	314
ENSMUSG00000026004	4570	948	604	491	412
ENSMUSG00000102559	3106	22	13	15	11
ENSMUSG00000102374	2577	12	6	4	5
ENSMUSG00000102776	4597	19	10	17	12
ENSMUSG00000082057	1359	9	7	7	1
ENSMUSG00000103706	2654	0	0	0	0
ENSMUSG00000103756	1139	5	5	6	4
ENSMUSG00000103382	2179	35	32	14	18
ENSMUSG00000103553	4689	6	3	0	0
ENSMUSG00000026003	1916	1910	1273	1361	1156
ENSMUSG00000082769	495	0	0	0	1
ENSMUSG00000089420	63	0	0	0	0
ENSMUSG00000077328	130	0	0	0	0
ENSMUSG00000061816	1475	2559	1912	1088	941
ENSMUSG00000094191	378	1	0	0	1
ENSMUSG00000082212	1384	0	0	0	0
ENSMUSG00000026000	4461	800	468	300	305
ENSMUSG00000025991	5555	0	1	0	0
ENSMUSG00000086204	678	0	0	0	0
ENSMUSG00000077745	129	0	0	0	0
ENSMUSG00000082473	1984	0	0	0	0
ENSMUSG00000095282	78	0	0	0	0
ENSMUSG00000085075	526	0	0	0	0
ENSMUSG00000104395	2303	0	0	0	0
ENSMUSG00000096031	102	0	0	0	0
ENSMUSG00000087329	576	0	0	0	0
ENSMUSG00000062209	12085	0	0	0	0
ENSMUSG00000102449	1353	0	0	0	0
ENSMUSG00000083795	447	0	0	0	0
ENSMUSG00000080539	94	0	0	0	0
ENSMUSG00000103307	2069	0	0	0	0
ENSMUSG00000104508	1406	0	0	0	0
ENSMUSG00000103642	2369	0	0	0	0
ENSMUSG00000103809	3243	0	0	0	0
ENSMUSG00000087514	480	0	0	0	0
ENSMUSG00000084332	386	0	1	0	0
ENSMUSG00000101387	751	1	0	0	1
ENSMUSG00000099804	3029	1	0	0	0
ENSMUSG00000100354	3432	1	0	1	0
ENSMUSG00000101156	2508	1	1	0	1
ENSMUSG00000025997	9548	453	324	239	220
ENSMUSG00000100815	3487	0	0	0	0
ENSMUSG00000099954	1875	0	0	0	0
ENSMUSG00000103402	1886	0	0	0	0
ENSMUSG00000053153	4707	0	0	0	0
ENSMUSG00000089345	275	0	0	0	0
ENSMUSG00000080524	126	0	0	0	0
ENSMUSG00000101730	88	0	0	0	0
ENSMUSG00000103052	2400	0	0	0	0
ENSMUSG00000104287	5837	2	1	1	0
ENSMUSG00000075952	107	0	0	0	0
ENSMUSG00000045648	4655	0	0	0	0
ENSMUSG00000026196	5659	101	65	31	21
ENSMUSG00000089965	379	3	2	0	0
ENSMUSG00000101551	775	0	0	0	0
ENSMUSG00000050296	9137	0	0	0	3
ENSMUSG00000101617	78	0	0	0	0
ENSMUSG00000026192	2845	1846	1173	615	639
ENSMUSG00000026193	8479	165057	98488	69759	64346
ENSMUSG00000073652	1845	2	2	4	5
ENSMUSG00000101834	351	0	0	0	0
ENSMUSG00000100319	877	0	0	0	0
ENSMUSG00000102689	3521	0	0	0	0
ENSMUSG00000099707	1257	15	7	1	2
ENSMUSG00000101211	2989	32	17	2	3
ENSMUSG00000101848	1093	4	2	0	0
ENSMUSG00000101764	741	0	0	0	0
ENSMUSG00000059483	480	0	0	0	0
ENSMUSG00000101496	598	0	0	0	0
ENSMUSG00000102123	2048	0	0	0	1
ENSMUSG00000039395	2284	58	37	677	551
ENSMUSG00000094655	191	0	0	0	0
ENSMUSG00000097131	4595	123	81	66	73
ENSMUSG00000094050	191	0	0	1	0
ENSMUSG00000093956	191	1	3	0	0
ENSMUSG00000093843	191	0	0	0	0
ENSMUSG00000026189	1361	217	145	87	75
ENSMUSG00000026188	2928	119	67	34	37
ENSMUSG00000026187	2555	1606	1059	416	414
ENSMUSG00000039372	4553	4	0	0	1
ENSMUSG00000085812	529	6	5	1	5
ENSMUSG00000039354	3182	930	547	281	322
ENSMUSG00000039342	4573	0	0	0	0
ENSMUSG00000046330	584	4225	2879	2054	2087
ENSMUSG00000039323	1460	2126	1470	713	668
ENSMUSG00000026185	6006	31187	18686	797	675
ENSMUSG00000101968	1177	3	1	0	0
ENSMUSG00000026182	437	0	0	0	0
ENSMUSG00000102266	2534	0	0	0	0
ENSMUSG00000101112	516	0	0	0	0
ENSMUSG00000100697	334	0	0	0	0
ENSMUSG00000099877	2587	0	0	2	0
ENSMUSG00000098697	154	0	0	0	0
ENSMUSG00000101812	562	0	0	0	0
ENSMUSG00000100044	996	0	0	0	0
ENSMUSG00000100444	3970	1	0	0	0
ENSMUSG00000100429	660	0	1	0	0
ENSMUSG00000100301	2094	2	0	1	0
ENSMUSG00000101344	790	3	1	0	0
ENSMUSG00000088666	126	0	0	0	0
ENSMUSG00000098504	99	0	0	0	0
ENSMUSG00000055322	10200	6490	4032	892	816
ENSMUSG00000061815	2329	7	1	0	0
ENSMUSG00000026180	3048	13	4	5	9
ENSMUSG00000048480	1491	0	0	0	0
ENSMUSG00000087820	67	0	0	0	0
ENSMUSG00000094768	107	0	0	0	0
ENSMUSG00000006304	1794	3886	2395	1706	1612
ENSMUSG00000064272	1075	4	2	0	0
ENSMUSG00000006299	1820	2403	1516	950	899
ENSMUSG00000101503	334	6	4	2	4
ENSMUSG00000026179	3607	436	310	136	117
ENSMUSG00000103013	319	4	0	0	1
ENSMUSG00000006301	11061	3077	2001	1482	1302
ENSMUSG00000099931	3265	0	0	0	0
ENSMUSG00000103403	2866	1	0	0	0
ENSMUSG00000073650	2191	4	3	9	6
ENSMUSG00000026177	2323	33	25	58	61
ENSMUSG00000026176	2876	2184	1344	748	766
ENSMUSG00000065468	85	1	1	0	0
ENSMUSG00000026175	3124	0	2	2	1
ENSMUSG00000033364	7337	464	319	272	266
ENSMUSG00000103227	2962	4	1	1	0
ENSMUSG00000026174	3268	858	554	425	442
ENSMUSG00000026173	4936	24	25	30	22
ENSMUSG00000026135	8095	548	311	284	276
ENSMUSG00000093155	77	1	0	1	1
ENSMUSG00000026172	2018	323	206	107	81
ENSMUSG00000026171	1479	477	324	256	223
ENSMUSG00000033276	5475	208	154	81	69
ENSMUSG00000033257	10019	1038	656	520	499
ENSMUSG00000026170	1892	24	17	4	4
ENSMUSG00000006542	3546	535	390	64	47
ENSMUSG00000098351	93	0	0	0	0
ENSMUSG00000033227	2071	14	9	6	4
ENSMUSG00000099472	758	0	0	0	0
ENSMUSG00000026167	2468	367	213	49	48
ENSMUSG00000089964	1930	0	0	0	0
ENSMUSG00000090071	2799	0	0	0	0
ENSMUSG00000055197	1522	0	0	0	0
ENSMUSG00000006546	720	0	0	0	0
